address,balance,
MAN.1111111111111111111B8,81686556.199088761498424994,
MAN.12cUHUj2nEesvbF45214vs9ES2z7,0.00000375549161055,
MAN.1DguJs6ok2BN5WAHVa3NKjGAyhHU,118.48637176,
MAN.1FRtffWYxkapVT3fLmZYTMEYc4w2,0.000043234270892772,
MAN.1KhzABeiJYvQDrd5LUxybsKggHEj,1385.96798,
MAN.1NitrXXAs7KWbm41MU7iQxHCJmtE,0.000099999995181723,
MAN.1SQyQw6UmjCfFmqpGJK7SgWqCTMF,1.998825392,
MAN.1bH1GMywMuinLVHj3s5G4f4x4xTJ,0,
MAN.1dpvmQ3KFYhdqZZJtT6PYUffnU2C,0.000000000000473624,
MAN.1eTgDDNwzVaEWN5zGbzdjKdKCM2H,287.11449676,
MAN.1iyY1CnUM1KDnXZcHbCDeRgvYpq6,30000,
MAN.26af6f7oP5aRyYwhPg97V8X3hSoB,18.38324676,
MAN.27H88SwyRp5A1mBFKppVScHUdjW4,44031.755335416,
MAN.2VAv4mdbutvZoQ4jHTo9zqJSgBHA,142.8,
MAN.2VeMPY6oizVuLYoAk36No2ZPUT6c,88.99849376,
MAN.2exb6BdnVcJJdovbA5q8mVk8U9ST,112.659444452342437182,
MAN.2h2XjdFbGfDRiHUVNGhcZudQKLXP,0.000000000005964459,
MAN.3AeDSk1MpQKZ12muFPJdNLCVpx13,0.001,
MAN.3J5yiU7Ks3RpB2HYAmJkNQ5ViXBQ,7.277765109629769118,
MAN.3t3Wck6NNspXU9kP3ZU9EGxgVwQ8,10411.540683735173171429,
MAN.4CrdBttwAv4cveJSRq59ofTDBfuK,0.000299999996743588,
MAN.4EdnfyPk4iqHSbqAT3NzP49b8LJC,589,
MAN.4JBhKmL7KebvX1iEKqXnsavMkYkA,0,
MAN.4SCRQSZBaraTtDoFoCzJE6wZTQwB,10.885,
MAN.4TMSBSM6KRdxT4hsQ2zz41LjPjNY,161.840597704703177755,
MAN.4TY2uCnzjbZB3KFRvYgbsQhrXy6G,4143.224892373760319339,
MAN.4bJzXVRNyo8XdoRkPFBruCUnZdfo,95.541395710839590227,
MAN.4cWdQKn5L6uhdUjvVWj9PVfQ5vJU,22579.769347194301736459,
MAN.4dUSB6zBRGQdVNTC9FG6dAQ8gfA7,10.722466557,
MAN.4r8inCgYcoBkN7t8jVd6kut8tjz3,5294,
MAN.5Bua7F1mVenRqw8KArgjF7VB3yzA,5449.9426951,
MAN.5JyRTvPacmSRQ2rex6jSNCUWg4Rj,27.10512176,
MAN.5aG5ojRXX6gon16W1GHmt5ozR4Ld,6869.28,
MAN.66Vrqv5pbxCKq1UhEY9q8jC3sCPX,7061.14586259,
MAN.6L2DLyV25fFYmLmwxHwTYHrTh1H6,1066.93,
MAN.6P6m58nJpRMy3dn18quqxeWN66Ej,404,
MAN.6WnV2ysdr7wKXgaYPc46W129oiT6,2968.12189339702,
MAN.6apcFYQbYZhwLZz3bb4Tjfkg4myJ,8754.551304034663141282,
MAN.6i3SBJj7thR64U52wZH5fbL96Sef,1267.0077100679766365,
MAN.6ivJM4LRBJGaHkEYhsREQfohpApx,12322.05821310006556342,
MAN.6nPFQSGXjJ4DtE7WE5gG1kX8ZZma,117.48637176,
MAN.6qf2ZA5tqf6fJBenxTnirZxDwak6,0.369610224187431154,
MAN.7Hrds48CvyQGZ2QrEssrMEDW6KqF,793.073473424808932233,
MAN.7QysHEoK2FzQktnxnqFLadvpgwyb,60,
MAN.7ea2SWxzXcgAWJf6YKaQg7y3q7vd,839.94908398,
MAN.7kop1CpKSSMCZpyGVgwYoYPZ4GtZ,2000.21936588,
MAN.7op8rHkFH2vHErfEpUYJiayLqmVA,31880,
MAN.7rD8TzXU8uUUSTx1oFuPiRHtag5A,852,
MAN.7vzns3LuN7ZW8TxNmjDMoQRa23Ms,8796.796898438372207582,
MAN.82ZbkuD2nZy1BFvCej8eRWSbJqmE,8635.907377158094961419,
MAN.8YoxUb7fHBSvnYVshapMF82GW8iw,161.554119912,
MAN.8Z2Je7pDvvovPXX5xDeDQ9JjxyAC,8,
MAN.8ZvadqXteTo55e9wTwTF1U2sgoct,173.3437,
MAN.8atdXU4tUd14eqxYQA4BhwjvkqJD,181.314422342919772564,
MAN.8beYDEinJRaM7e2z97L5hUqvrHUV,410.10512176,
MAN.9apbaBH6N1SKLqdfHR7EtqUXiFvn,114.851997912,
MAN.9gUFwVV3C4VVAsaguNjVavjFZvr1,1.17857161028175594,
MAN.9xJQt6mRmDW3XxNeXtsh8JxEp2F1,20422.455650550390505629,
MAN.AXpXnae3cxXapDzpo2NxQqr1d6WG,0,
MAN.Acr1rfrbv4mP1TvahdiTiw3XtFM7,886971.224708,
MAN.Ad1tii3ZjnEn2N54r1DmdkuPKgHH,10,
MAN.AnfPrBVJ3nnx4eRoZ1jwzSR9ZAJa,0,
MAN.B5u1XSXCfbhbDg46r672nBTn9Eop,5489.79425828,
MAN.B8UNVqsEhLdmuYNYSqQ3req7PRez,19262.31586774856336468,
MAN.B9i9iLnsjemDdTyFfz1WzLfaHTQa,50,
MAN.BNhM732KQKdeuV6su9ZhaiFjghQM,22.90474376,
MAN.BYsSpHhEpUYEHcAASYzVzqScWFgW,438.271889421764620744,
MAN.BnQD1GggrFYYojGJHLCvEd4jkrCi,57.88637176,
MAN.C7jAdUKeJ2gxdmun5Rw1wGjfeYVt,775.6447768,
MAN.C9Q1uG3yXd62sHe9UmRQM3jpAUwC,404.409962359485928316,
MAN.CAva2TiUzMKFeiTWwKn2RfjZjfvc,20,
MAN.Cg4q7HDQK7hAAyPbV8ktjdetiadr,70.60824676,
MAN.Cu49sRKme1s93oRk7co6jCrYyKQb,1038.74887176,
MAN.CzvQ45Ttko4pemM1Jj3P9DwVwf23,1,
MAN.D6CCnUkcsSdbYK6DNgnrv7VssmBE,3683.129180772455837161,
MAN.DCjNSJK68JD65s1UX5MaG2EfB7LK,2783,
MAN.DGJmo3hV3XUkM1RP6bnmeFYz3sZ5,172.615390624,
MAN.DGrmKYV21TU9C1ZAaWQ6knxZcACJ,791.966123598682015845,
MAN.DHuBfnd4Et7HFGeE88Dq5S5aekDg,3244.84469233,
MAN.DJMnZCxxiPcgNxHccvqVtNZM7obo,513.25084314,
MAN.DfLAXStH7U5atvRFwaR9fRN9JkJN,0.000400000000989448,
MAN.DjrhRENPoQAh3ppnzuPE4nvzYBnH,10.45649132,
MAN.EVxNQdYkLw22ZTAzAFa7si4wUNpq,11,
MAN.EZZh88N8pHN5jSTqVda92m1a4Y2u,180.976578696,
MAN.Endii3m2K2DUQnfVvYDjS5UvFQE9,4004.135,
MAN.Ex996tqZhSbRZnksGGAN3c3GmKbz,58.28637176,
MAN.F6uwryHdW477JcRYfCtsVfifMHqJ,955.409133798020896042,
MAN.F7XekanQuyQrf1knTQy6t233JMuF,1750,
MAN.FC1qooaNwMkmmWBVUGQZMpXv3BgN,1099.257830826309741546,
MAN.FDGoKPEKkA7i9GxrBnH6JgLX2tW6,598.07387176,
MAN.FPA8Ht2GoGDfo32EC9pZoUdzYYCN,3078.610430772455837161,
MAN.Fk9FAQA4euhvmtbMyeWtT6pmRqt3,129.66961852,
MAN.FuUGYrnWYBcWsqmHaa49h5ZZdcN5,1004.98243429,
MAN.GgeB1vyXyAZ5uqVpCw21dsvgGAaC,0,
MAN.GxUwA1cGHMku9CibP7FbHq52NF5j,1519.12,
MAN.GxiYkkrY7Y67ENjSrEiMtxJdsYh1,10229.0682,
MAN.H1XJZSKsLr168UVVM2nHou7cTkbR,11,
MAN.HW5aYgT2MqWD7aKFfquURRmzqX9o,5,
MAN.HWVt99qFU9w1f21rJGPamcb9jUyC,10103.492743638749819112,
MAN.HZgmCxn8C5G41j1SbnwVSNyB5eA1,28.74460828379770798,
MAN.HeMGmWdppBmxtZhSLXNdCGLxwyZM,4000,
MAN.Hu6agJFecEhScZaQLdHhKU9sSPXh,4.050403396099942774,
MAN.HziSPuCsuKZ3eNn7DXboPV4H7gBQ,119.57349376,
MAN.J118hWJFHu62NWcBVK1wmhBmzRs6,12129.653299410414451592,
MAN.J8b9jMpXhiT8PzXEUjW8LLy2G4Ba,3539,
MAN.JBVZ1uvr3mdGABRJhFQbofLrPzAq,11,
MAN.JGoTi1vEZDyyaftd6RH1XG4y4d9a,0,
MAN.JfVVFyiUqbvqPZA7unftJkacQuUF,732.503015182964453213,
MAN.JuwvXPz2zcS7RVr4WVFbQuiog9wN,10,
MAN.Jzo7koG1mAQXBrp9PP1npbgKv4AU,25809.308731851769763747,
MAN.K23T37odGgP14fvd9N9dN3YuQBcg,1.319626542468952385,
MAN.K4WdkkBCMnzQc5bHJfmN95yYouA5,109,
MAN.KCV8Cn8MhBJHQKSdZ9oPRqeYfF9E,0.00495270587612021,
MAN.KHBM9ycJ76fxCkQMsEtWFPwmHsUq,11,
MAN.KLL1REt1Wur233UBKCVP2dhNBQ48,10057.675549940985784119,
MAN.KeCgKVxuBVDXYak7Qz78JHeFnPoa,23310.417070085510638114,
MAN.KgndWpcz59yXmcufrcz5JT1Ei516,10282.57214676,
MAN.KkiqCyF5vb1VpA6VH26RtYteQ3LZ,22630.549789943301129871,
MAN.Krm3B7Swx8dHFQaM7BcnowNU4rfv,142.561057209014,
MAN.L8r9NgnWUCD8qWFHvbhwv8e5NvJ5,11,
MAN.LAzQYMCRv7a8Y7x2KHdaxue91VpM,0,
MAN.LBibCK91ioph3peBCGJQWBCdB5Bi,1288.475824962108232679,
MAN.LHFcLtyZXdoyrXVpjV1dr7DgKWxj,7957.575385194445911442,
MAN.La9BJ4Nk5gbQc5L6affYgwyTqdde,0,
MAN.LmeRNhioTeVhW1sgJ7Tz8eG14Fhr,10100,
MAN.LrZjH8LCZrqvn8gc1iDiReL1aXNV,42.26520512,
MAN.MCZ61GW2JrQ5njrC9V67SR4t6T61,224.59299743,
MAN.MDdokjD6yMr9gcfRzQZk2o97NXP5,100,
MAN.MFngG2wfWF47hR9FE19G9RcRyvXV,1051.821609377257,
MAN.MWqv2WThYmWdqk3Z1tPJw8swisYV,10.80465,
MAN.MYd5wi5wJ5Nv7qwmeNeTqy3UCiYQ,64647.18452,
MAN.MbHMKZ8zq9oJuWvctgf7B1RBmQWy,753.4543,
MAN.MipcwexM6XQopp5YFj6hQjXsa8FS,10.88564325,
MAN.MzvMAS3LXj4uppQbUeLWv5M4zJCr,149.17387176,
MAN.NPfH3XxHbGgAGcc8zE3u8TMHWbAg,0.381191000001583291,
MAN.NPhGcyFg36rfS5BAResktBYEkxup,216.5151,
MAN.NV8MqAntgxaQTWvkCWXLTMSAB6To,0.999622,
MAN.Nh78TUHxEUFrXvCcjz9vz8iWcqLX,3024,
MAN.NiDYEBvLYfUzTjNYqekxGoqzFLbm,20050,
MAN.NmTPbmpa7it8fPYANQ5o8guSbVDj,168.386354936362956139,
MAN.P41giFh69cLFFTCBc3DNEnaxCqoL,10.86442,
MAN.P6R629FpBGKDVQGXuiZp1y8ipEHT,904.929622,
MAN.PCu3WWr98de17ReoyuR6JeCHHP7K,0,
MAN.PEbibUWzTgL1tEFdLmqujf9Xn3S8,148999999.998866,
MAN.PNwFRkHuamUfmMHzwuYR6isLL9qr,756.645859484902281726,
MAN.PexCpFk11fNyS81HrBC2azV5k8sa,11042.4608,
MAN.PjXkPtC1XjMc7AwasQs38qWpVHha,16414.907754,
MAN.PwvnCcWowDRaVAY1TaVTddTqBahu,184.13949676,
MAN.Q9wmQrMzdRtf6jKjZt1KXk9cRbv4,7495.19164032,
MAN.QLybzxCdkTiz1WgJJ3MCAoG3jwHm,231.63482596,
MAN.QMJnMFXQXjHTrB59BdSXD3nX7m8K,10.665974,
MAN.QQK2npg7J6LuwdhdHnEBaNEa2ngT,10,
MAN.QQNRPfsag1VqabAD4XZvomFH7L2d,143.89574676,
MAN.QSvU46ibyX6zJpccDdG3WtgQA25D,134.793585068312572626,
MAN.QTeK6Nhjzv7XdNc8Ectmm84byaUP,0.009999999999540585,
MAN.QdSfa9FUQv2JHWqgEb7C2g1EozvJ,0.002644,
MAN.QiZFj1mqGnY4JmXqutFrDBjctYz7,2,
MAN.QkSkMXbJbACZasG6zJ8LVap3PCzE,11,
MAN.RSxWgetdvooNbRZZAnQXb8ZkThwT,10129.555332380415886148,
MAN.RV8dtbBGJZ2Wr91y6JgaCDqpTFrn,4.003222,
MAN.RjYJozn3TH5Wsasyo22rGKEUJjh5,180.204967786517641997,
MAN.RmTRAM3YwQztXSCdk5y1BdSjViwc,168,
MAN.Ru5Ua9jbK8i6UXbSLYyVpyZqLYUf,4276.010877201027265987,
MAN.RyhSbV2QFtqVPSq1y44M4uGQGamH,10.83,
MAN.S1LLJcLoRDMmhDWVdLBZp3G3EhEF,549.67500149,
MAN.SNpAzrAVnbRR4MpTW8uG7yxtwDg1,184.964510257006957193,
MAN.SRAix3vbwSSEyFyLMuPkHw5ZmRD4,0,
MAN.SdF7ZwHnkhBqntT6u4rEq3cUDFKz,13657.690985201067824289,
MAN.SegvnfcL2cnvjepfAMgfu8qZSwdK,147.97387176,
MAN.Sf4Lz1YNmAbRMdd8jXBKqQmbhsXC,98.99887176,
MAN.SfYt9EYYvPsoGYqddUNhubRCXkdx,21834.840373,
MAN.SsnTi8u3UFdp1eo2mX1iQo6PkGj2,1706.319999999992522825,
MAN.TkKnz1FFy81a37SVBE9LNPnCwf5U,10,
MAN.UdnAUp2w2e3d8VyyDjjLsFheSe9Y,3155.628401,
MAN.UgcvoSTfdBmD4a4zwP8dcX81ABJP,137.781429737370002052,
MAN.UosZ9kte3imRvTRuSALuGqrRbJnm,37631.2398776,
MAN.UusRMTUxoDpYv4R5jwJtTcguQz2j,29.6912338,
MAN.V1U5K5AJRgbYnGyxNNUqg46iiy1Q,0.999622,
MAN.V7CNTMeVPvQjbduTWYFRFAqjUS4S,0,
MAN.VXwVCaJyErgMDDgCBzCXKySxYMSK,147.595767135510088432,
MAN.VaQYoBJUxz6CLxf2njpxioRiztBx,100537.369732,
MAN.VrsyonDJow9pKHpWyhXTX7y7aeoh,48.84643276,
MAN.VsymM6KgECSuBRtSY3WPgw8NLEi7,81854.681405492668447883,
MAN.W4PvL8RZqgnF2sEwqL24PJXWemg4,182.14273426,
MAN.W5bpZ2Qfgh3WgxpHKGzCJGdEsFgc,55.88637176,
MAN.WJnuUebSg1tHZ6tGLvpwW18M1imr,4149.535636816411881463,
MAN.WXuj3udqvfX81LBGcXury2T7R8Bb,7,
MAN.WpWmXJ7nRdacqJBLq8ie2M8xKRCX,10.5546135945,
MAN.Wpw9FAG3W93Coap4b9sKqRcdT42q,0,
MAN.X7PZZSAcbFZPTwTg2tjyT5bubwh5,10846.57472578,
MAN.XdFCWZvEmJ43HXb8uL7cc7Qb2wjU,335528.77872474,
MAN.Y8gVq5vgJwrkDqeA4LS8RdASL5YR,5,
MAN.YTcymtVPpnu5dmeZm1WjCW5umKwD,10000,
MAN.YhA79fvikYK3pfT1xKbtgpfHHSgS,1,
MAN.YhMY3HQtdz7Kbf9Xjw2E93HVkmQM,273.332478806433640446,
MAN.YqMA57REqorrwJxL9tDA8ATY5NeF,5,
MAN.Z257UnXgn2mJ4ZHYfhrpmRi2XGC7,1,
MAN.Z5VUXVoZ5sP2UsTEkseyPiZ2DWpS,101049.319265864,
MAN.Z5oeqRDJjuifCtQhWsTxZNo4hmF2,20435.81083236,
MAN.ZcYTLMHfTGrM5cE6gJBeAm7j1kf1,100,
MAN.ZzicEJSuu868pznYBAwKLR7r9T2W,2860,
MAN.aNnrgEw16A2yKqZKG15NeJVR8Vgg,103.26024352,
MAN.aoNJCwFd7roJb5nCNNvsMW6dyCPv,310.67074676,
MAN.arZ9hyRJpK5TNdqMDYQKpq7bZ6uT,2742.266711460274901351,
MAN.bHoRf5UnuApu19uGmwuTxCbPrHB8,209.3184,
MAN.bgjQCrXmNDgYPTFQEX6oLyRjaQE8,0.000714826786543321,
MAN.cBiFam6LqGmFEdWUKTdz9sWP9VwE,7148.3630188,
MAN.cJn8joBwhV18F3Lo9J4RQ3yUUz2g,10289.59313776,
MAN.cV4hMEMck6kdhAWVJVUvV9WDDQ6A,3,
MAN.cWUQriT4TGMUQqDF3cocUrzQE5zC,235,
MAN.cZc3DnN7sc1mHHhjVGWNocwAb8Fc,282.662981000000141065,
MAN.dZGutEwEnUVVmkSrfzQnYcn6zqaA,0,
MAN.dei5Cb23sPRg3cQ24gPpeNwKaGb8,4733.147930772455837161,
MAN.dgMqRxLSXFxgXdUFTeUUeGZH2VP2,0,
MAN.dkFzYfAcCcfVLPQwJoZHdk55v1Gq,0.008866,
MAN.eCfRycHaXyxxX7BDPx2y13N6T7ps,34552.679406110926609824,
MAN.ekk8hatS8Gaxe1NKXRWK4cLQzdKw,10502.060462524777255646,
MAN.enmeKCq3UoEh2KU22kXeFAz8DRMY,11,
MAN.f1KXgEK6KtzE8X4544CLiRANHSmF,29732618.702523038037101106,
MAN.fPWE2SbQmPkzB7RN7eQQ2j1M1PW3,496433.263272427154133178,
MAN.fYbeuhYB6q7gWXqcCUr3zKLccgBR,98.46024352,
MAN.fmgUayuFGR4xBS4Y43VbNSxW5zJ1,1217.9586378,
MAN.fy2bcE9ihB3YYd7hWann3QHvDcaP,11347.24802,
MAN.g1j6CMUvxKLi9LrX4fCdFFN5SjgU,10.805,
MAN.g5Pb8RyLwa12sspHEwprBGanmbZE,0.000000003778468963,
MAN.gAVdVEgGmdA9YhdPf4cJMYhyxUAb,68106.067,
MAN.gLthom3MJEsHH2vLCvWprwHUfDSy,1,
MAN.gNKtxtSvDiADe92zpUhk14QGYMnd,10.164349725,
MAN.gnStnAq7SKNYwagaZmtYY3T2nnaD,304.84147675554526846,
MAN.gogpdDTvT9q6ff17fpA8vEeHKzqq,0.0004,
MAN.gw7HoXgR4soJ5VYkYfTJTj66GD6m,59465.945032678304885062,
MAN.h9MZgqwq7MsEd2nUXAG2VPT1dUFW,0,
MAN.hWAypaWkr6TrKKSFZJbwPqM65qyT,0.0003,
MAN.hbiwpCW9hvwozaKKcVxhDzbWAXdi,8695.933974729045934844,
MAN.hjUV87Wr5Z6F4c6RKBM6ZHx2d35W,15194.9748,
MAN.hk73ifDHuA3WfdXZEeebPgLggeKA,100002.022825539101015863,
MAN.hoPLnPAyifkmfCdpKuamKgh5ScNR,0.848344980052260457,
MAN.i2EWY1KL3ranyhTCX8kkpRAhGgPR,10108.54688577,
MAN.idHY9Mntfyocfbco8RJgao4ntYPc,5146,
MAN.ieysFhE6FXrGQpL7jGHBUGzawRVD,3999.526261816411881463,
MAN.ijwpmqHSwgQSvF6EShrkr3LBc513,447.59,
MAN.ir7M6LVj6MwukT4mJa3SYyBdh4Ca,4354.029627201027265987,
MAN.irtj4qn29eWYNUwcpC3KbzLzEtMH,0.236486808,
MAN.jFiS3JPe3HWwvvUduPhd7E9RtKbu,0,
MAN.jG81eS56k7zFCD63SK35kSKhzcoh,0,
MAN.jGuTZ2DbZ3bSvbpVqb2n7FLAXTU4,7218.588426476037127228,
MAN.jmZGuGv3kt8bDAj9ffdEXhHpUQEb,10604.9666,
MAN.jsNKuxkhy2nGuR8g3PKhwa2jhkyk,892952.39153714,
MAN.kHoyDYDv1yzGP4Qbnq8xSRuSmthA,5238,
MAN.kMaqq9ofRp1Y1fA1EqarDJoCUAqc,23304.350510864281830191,
MAN.kSoPMQTqaqcQ3V5KhvfJZLkt7zq7,2337.851,
MAN.kV2ekq46AYCH4KeCV9r9uUsPLDMz,319.98570235414267842,
MAN.kYng7GRHAZJUPdxRnRWYJbHfds1a,1177.102301573350553139,
MAN.knxHRQJrjEgXuC8pdd9ardnmWqix,374.9741,
MAN.kuP4wtuqPX9vVu3uy7eECCdsNv7D,11,
MAN.kuf1aevuFXDTs6pgm3aYzi6dwEPP,99,
MAN.mBPDkHa8bj8dLwJrkXowNERRmPCf,26474.999244,
MAN.mE7Aq6EGw2iZCANFvNGa8Q1Z36ic,5728.065862953534600632,
MAN.mHe3MffdmuBtCC9BLDKDvp7vKoJE,267.42699676,
MAN.mM4oCmqGsb5A6Jw42y7qv64tFRKM,5421.96025035,
MAN.mVnuQWLBdEP8q3wpUkZdgsn485hB,150999949.995842,
MAN.mXXnVwZzsLEa8cYrFb5SqameNbe2,173.3086,
MAN.mYw7uY6EpQAy6KbW7jhpTC8stfky,41.96449676,
MAN.mz4g24awNBPNe6y55sDAyNmWM6S1,28104.58,
MAN.n35wpNgWNMEb1UvioTqotfxcvrtV,13774.560755033013379781,
MAN.n7L4rBNxtrphAQYw2ceVdPpP4BRJ,4927.999622,
MAN.nBg5v1tDf1mVD8f3sSdCYkGG4AFJ,32560.4304861,
MAN.nM5tHWDv7F3oEkMyWbz5HqhXG8dt,654.51649676,
MAN.npmYt5dxQNiSskjrjv98mGMifxqS,0,
MAN.nz3YMXmFTjFSRJyuGRoG7qdRfdjX,2569.28744111,
MAN.o2wSr5AdemwnPkn31oNUSvk2EowZ,996.632288974285897242,
MAN.o6rA8xbeb9QNm1xWifXhtmVgks5h,169074.367271201691231809,
MAN.oHbnZeBtvEYckSHc2KqFq7k8duuo,790.771965838696815014,
MAN.oNuXRV9XNSQ77bvrcQRiDLJEHja6,430.242028318877223394,
MAN.oQdYt1Sow8uyDpCn15fNzh6hG7HG,3030,
MAN.oS3fPzk1JiERaUBP7GxrGrMrLzn3,1840.902073525256022629,
MAN.oSEKTTyzHHrGFioREpx7wHNfj2Fa,7911.594021790778728865,
MAN.oTY6tSKuvxJz2GPkYVDZ97T9JgA6,0,
MAN.okN4iSA596ZPfsvUANub3goirPJu,279.649751562153585821,
MAN.p93Ygfrds4VSLwTNxM34cHdxR5wz,1000,
MAN.poQMND8eJ15ffPnapCUZvZyKveNw,109.724815970876909181,
MAN.pwh1BySLdi5uyvzCYyQAkLeg9yq1,327.577083167923080587,
MAN.q1rKzCBLCa3bjMoogwEd9iLY2iDA,11,
MAN.q5ZecrNgsgxKRXihwW75m46J3m5f,20.2687,
MAN.q6kP5iJAfoZJqmj1Z7gg2RjvSEX7,5900,
MAN.qDeKNo4JbPy42ovu3a6RQiMsma31,8.9,
MAN.qRdoLDpTrmVWbtt7uKzaqBH6CfjY,512.2137408,
MAN.qSWFQXfdfbxBFhCoWy2Z9roY1nq6,762,
MAN.r6pRckzpHkBtBJrCfgUB84hfAgmE,65.172251614992403647,
MAN.rAqic9Gh4726jyUH8kvTKzGsmPjk,11,
MAN.rNG4ZRARstjKAEaBg6iSZmtMf9RP,0,
MAN.raSjb4KRc1vQooxQYGNq63ZjCes6,2041.55,
MAN.rgwL8H2LZThsyxRY59jHfrYbxzdg,209.133,
MAN.s7jf4pkbZdfnUaZyDL4EGZprWrHm,3480000,
MAN.s9nGkVtjU7V2vW5adSfRHiuTqVGX,710.480483213155011244,
MAN.sGj6eV3QYRisC9YzmQS1iBj4U9DA,42999.999622,
MAN.sQ9otW1mA3XRagMuUrAihVbCe8CP,11453.61762176,
MAN.soVH1ijzVXLMVTq2MX33ukr5jU4D,1533.5476,
MAN.t2MZF4BwZCHmbUhddCHN41mQpgEe,4639.102636460936607572,
MAN.t7QiaKiJQhpULJPtj2AY799WYf41,7268,
MAN.tM7pk2wFtZ7z1x4UNzUNrCS4H6i1,900,
MAN.tUVVAzUSyetDKcuLPbKnhqQDWSA9,24986,
MAN.tk9cSbYduVYHhez7rygrw57wyoju,10345.0662004,
